type	feature	n	log_odds_weighted	log_odds_weighted_scaled
speech	teumesus	0	-0.382137598007822	0.1789329840725108
speech	teuthra	0	-0.382137598007822	0.1789329840725108
speech	creons	0	-0.382137598007822	0.1789329840725108
speech	lucetius	0	-0.382137598007822	0.1789329840725108
speech	lucanus	0	-0.382137598007822	0.1789329840725108
speech	lucanae	0	-0.382137598007822	0.1789329840725108
speech	hecateius	0	-0.382137598007822	0.1789329840725108
speech	fixus	0	-0.382137598007822	0.1789329840725108
speech	infindo	0	-0.382137598007822	0.1789329840725108
speech	dorcea	0	-0.382137598007822	0.1789329840725108
speech	typhoeo	0	-0.382137598007822	0.1789329840725108
speech	maeonides	0	-0.382137598007822	0.1789329840725108
speech	aeacidus	0	-0.382137598007822	0.1789329840725108
speech	sisyphus	0	-0.382137598007822	0.1789329840725108
speech	hasdrubalis	0	-0.382137598007822	0.1789329840725108
speech	maenadus	0	-0.382137598007822	0.1789329840725108
speech	sisyphos	0	-0.382137598007822	0.1789329840725108
speech	maeandros	0	-0.382137598007822	0.1789329840725108
speech	sisyphius	0	-0.382137598007822	0.1789329840725108
speech	maeander	0	-0.382137598007822	0.1789329840725108
speech	horrifico	0	-0.382137598007822	0.1789329840725108
speech	massagetes	0	-0.382137598007822	0.1789329840725108
speech	tiberis	0	-0.382137598007822	0.1789329840725108
speech	edonius	0	-0.382137598007822	0.1789329840725108
speech	euboica	0	-0.382137598007822	0.1789329840725108
speech	maceo	0	-0.382137598007822	0.1789329840725108
speech	tiaras	0	-0.382137598007822	0.1789329840725108
speech	sarnus	0	-0.382137598007822	0.1789329840725108
speech	infimus	0	-0.382137598007822	0.1789329840725108
speech	lyrceus	0	-0.382137598007822	0.1789329840725108
speech	lyncides	0	-0.382137598007822	0.1789329840725108
speech	adyrmachidae	0	-0.382137598007822	0.1789329840725108
speech	haudquaquam	0	-0.382137598007822	0.1789329840725108
speech	adusque	0	-0.382137598007822	0.1789329840725108
speech	edonus	0	-0.382137598007822	0.1789329840725108
speech	sarido	0	-0.382137598007822	0.1789329840725108
speech	salii	0	-0.382137598007822	0.1789329840725108
speech	terrestris	0	-0.382137598007822	0.1789329840725108
speech	sollertior	0	-0.382137598007822	0.1789329840725108
speech	modestia	0	-0.382137598007822	0.1789329840725108
speech	aequi	0	-0.382137598007822	0.1789329840725108
speech	inaro	0	-0.382137598007822	0.1789329840725108
speech	modeste	0	-0.382137598007822	0.1789329840725108
speech	mnemonides	0	-0.382137598007822	0.1789329840725108
speech	tyde	0	-0.382137598007822	0.1789329840725108
speech	confragus	0	-0.382137598007822	0.1789329840725108
speech	sabini	0	-0.382137598007822	0.1789329840725108
speech	incomptus	0	-0.382137598007822	0.1789329840725108
speech	aequaro	0	-0.382137598007822	0.1789329840725108
speech	sabratha	0	-0.382137598007822	0.1789329840725108
speech	distantia	0	-0.382137598007822	0.1789329840725108
speech	incoctus	0	-0.382137598007822	0.1789329840725108
speech	aequanus	0	-0.382137598007822	0.1789329840725108
speech	entella	0	-0.382137598007822	0.1789329840725108
speech	ticina	0	-0.382137598007822	0.1789329840725108
speech	congruo	0	-0.382137598007822	0.1789329840725108
speech	ialmenus	0	-0.382137598007822	0.1789329840725108
speech	aepytus	0	-0.382137598007822	0.1789329840725108
speech	inarimis	0	-0.382137598007822	0.1789329840725108
speech	solio	0	-0.382137598007822	0.1789329840725108
speech	epeus	0	-0.382137598007822	0.1789329840725108
speech	mincius	0	-0.382137598007822	0.1789329840725108
speech	aepytius	0	-0.382137598007822	0.1789329840725108
speech	aequiculus	0	-0.382137598007822	0.1789329840725108
speech	modicus	0	-0.382137598007822	0.1789329840725108
speech	flammifer	0	-0.382137598007822	0.1789329840725108
speech	aerumna	0	-0.382137598007822	0.1789329840725108
speech	incandesco	0	-0.382137598007822	0.1789329840725108
speech	mulctra	0	-0.382137598007822	0.1789329840725108
speech	flammiger	0	-0.382137598007822	0.1789329840725108
speech	moto	0	-0.382137598007822	0.1789329840725108
speech	concerno	0	-0.382137598007822	0.1789329840725108
speech	morpheus	0	-0.382137598007822	0.1789329840725108
speech	torque	0	-0.382137598007822	0.1789329840725108
speech	moratus	0	-0.382137598007822	0.1789329840725108
speech	mopsopius	0	-0.382137598007822	0.1789329840725108
speech	incanesco	0	-0.382137598007822	0.1789329840725108
speech	monychus	0	-0.382137598007822	0.1789329840725108
speech	subiecto	0	-0.382137598007822	0.1789329840725108
speech	flammiferas	0	-0.382137598007822	0.1789329840725108
speech	concredo	0	-0.382137598007822	0.1789329840725108
speech	montosus	0	-0.382137598007822	0.1789329840725108
speech	concreo	0	-0.382137598007822	0.1789329840725108
speech	dolo	0	-0.382137598007822	0.1789329840725108
speech	aerium	0	-0.382137598007822	0.1789329840725108
speech	incensus	0	-0.382137598007822	0.1789329840725108
speech	mollissimus	0	-0.382137598007822	0.1789329840725108
speech	mollibo	0	-0.382137598007822	0.1789329840725108
speech	tifatus	0	-0.382137598007822	0.1789329840725108
speech	zacynthos	0	-0.382137598007822	0.1789329840725108
speech	stellatus	0	-0.382137598007822	0.1789329840725108
speech	inarimen	0	-0.382137598007822	0.1789329840725108
speech	elateius	0	-0.382137598007822	0.1789329840725108
speech	halys	0	-0.382137598007822	0.1789329840725108
speech	halesus	0	-0.382137598007822	0.1789329840725108
speech	inamoenus	0	-0.382137598007822	0.1789329840725108
speech	membrana	0	-0.382137598007822	0.1789329840725108
speech	conspiro	0	-0.382137598007822	0.1789329840725108
speech	saguntinus	0	-0.382137598007822	0.1789329840725108
speech	indigus	0	-0.382137598007822	0.1789329840725108
speech	acamans	0	-0.382137598007822	0.1789329840725108
speech	inaequalis	0	-0.382137598007822	0.1789329840725108
speech	mela	0	-0.382137598007822	0.1789329840725108
speech	constringo	0	-0.382137598007822	0.1789329840725108
speech	salamis	0	-0.382137598007822	0.1789329840725108
speech	aceo	0	-0.382137598007822	0.1789329840725108
speech	medica	0	-0.382137598007822	0.1789329840725108
speech	uenieno	0	-0.382137598007822	0.1789329840725108
speech	euinctus	0	-0.382137598007822	0.1789329840725108
speech	aellus	0	-0.382137598007822	0.1789329840725108
speech	aelius	0	-0.382137598007822	0.1789329840725108
speech	salmacus	0	-0.382137598007822	0.1789329840725108
speech	contero	0	-0.382137598007822	0.1789329840725108
speech	ephyraea	0	-0.382137598007822	0.1789329840725108
speech	halius	0	-0.382137598007822	0.1789329840725108
speech	egeria	0	-0.382137598007822	0.1789329840725108
speech	disieco	0	-0.382137598007822	0.1789329840725108
speech	maturesco	0	-0.382137598007822	0.1789329840725108
speech	fatifer	0	-0.382137598007822	0.1789329840725108
speech	flammeus	0	-0.382137598007822	0.1789329840725108
speech	abella	0	-0.382137598007822	0.1789329840725108
speech	indigeo	0	-0.382137598007822	0.1789329840725108
speech	aeoliae	0	-0.382137598007822	0.1789329840725108
speech	mima	0	-0.382137598007822	0.1789329840725108
speech	miletus	0	-0.382137598007822	0.1789329840725108
speech	indigero	0	-0.382137598007822	0.1789329840725108
speech	accolo	0	-0.382137598007822	0.1789329840725108
speech	midan	0	-0.382137598007822	0.1789329840725108
speech	meuania	0	-0.382137598007822	0.1789329840725108
speech	metuens	0	-0.382137598007822	0.1789329840725108
speech	hyrie	0	-0.382137598007822	0.1789329840725108
speech	saetabis	0	-0.382137598007822	0.1789329840725108
speech	tuditanus	0	-0.382137598007822	0.1789329840725108
speech	solao	0	-0.382137598007822	0.1789329840725108
speech	messenia	0	-0.382137598007822	0.1789329840725108
speech	hagniades	0	-0.382137598007822	0.1789329840725108
speech	messene	0	-0.382137598007822	0.1789329840725108
speech	aenum	0	-0.382137598007822	0.1789329840725108
speech	aeneus	0	-0.382137598007822	0.1789329840725108
speech	aeneis	0	-0.382137598007822	0.1789329840725108
speech	messena	0	-0.382137598007822	0.1789329840725108
speech	merus	0	-0.382137598007822	0.1789329840725108
speech	sagaris	0	-0.382137598007822	0.1789329840725108
speech	conquestus	0	-0.382137598007822	0.1789329840725108
speech	mentitus	0	-0.382137598007822	0.1789329840725108
speech	eiaculor	0	-0.382137598007822	0.1789329840725108
speech	fatiferi	0	-0.382137598007822	0.1789329840725108
speech	edomo	0	-0.382137598007822	0.1789329840725108
speech	thamyr	0	-0.382137598007822	0.1789329840725108
speech	aduerso	0	-0.382137598007822	0.1789329840725108
speech	hyleus	0	-0.382137598007822	0.1789329840725108
speech	inpietas	0	-0.382137598007822	0.1789329840725108
speech	iuue	0	-0.382137598007822	0.1789329840725108
speech	iuturnus	0	-0.382137598007822	0.1789329840725108
speech	impaco	0	-0.382137598007822	0.1789329840725108
speech	danae	0	-0.382137598007822	0.1789329840725108
speech	danuuius	0	-0.382137598007822	0.1789329840725108
speech	daraps	0	-0.382137598007822	0.1789329840725108
speech	iunctura	0	-0.382137598007822	0.1789329840725108
speech	farfarus	0	-0.382137598007822	0.1789329840725108
speech	thyiades	0	-0.382137598007822	0.1789329840725108
speech	uaniloquus	0	-0.382137598007822	0.1789329840725108
speech	inreuocabilis	0	-0.382137598007822	0.1789329840725108
speech	adfremo	0	-0.382137598007822	0.1789329840725108
speech	uuifer	0	-0.382137598007822	0.1789329840725108
speech	ithacesia	0	-0.382137598007822	0.1789329840725108
speech	itaque	0	-0.382137598007822	0.1789329840725108
speech	italides	0	-0.382137598007822	0.1789329840725108
speech	acragae	0	-0.382137598007822	0.1789329840725108
speech	uanesco	0	-0.382137598007822	0.1789329840725108
speech	deciens	0	-0.382137598007822	0.1789329840725108
speech	sidonis	0	-0.382137598007822	0.1789329840725108
speech	fibrenus	0	-0.382137598007822	0.1789329840725108
speech	isthmon	0	-0.382137598007822	0.1789329840725108
speech	emotus	0	-0.382137598007822	0.1789329840725108
speech	ducenti	0	-0.382137598007822	0.1789329840725108
speech	thetideius	0	-0.382137598007822	0.1789329840725108
speech	uarenus	0	-0.382137598007822	0.1789329840725108
speech	inrueo	0	-0.382137598007822	0.1789329840725108
speech	x	0	-0.382137598007822	0.1789329840725108
speech	thespiades	0	-0.382137598007822	0.1789329840725108
speech	adludens	0	-0.382137598007822	0.1789329840725108
speech	silenus	0	-0.382137598007822	0.1789329840725108
speech	selinus	0	-0.382137598007822	0.1789329840725108
speech	hylonome	0	-0.382137598007822	0.1789329840725108
speech	laeuinus	0	-0.382137598007822	0.1789329840725108
speech	thespiadus	0	-0.382137598007822	0.1789329840725108
speech	erymanthis	0	-0.382137598007822	0.1789329840725108
speech	trabea	0	-0.382137598007822	0.1789329840725108
speech	utilitas	0	-0.382137598007822	0.1789329840725108
speech	laertes	0	-0.382137598007822	0.1789329840725108
speech	implumis	0	-0.382137598007822	0.1789329840725108
speech	cymes	0	-0.382137598007822	0.1789329840725108
speech	thessandrus	0	-0.382137598007822	0.1789329840725108
speech	laconi	0	-0.382137598007822	0.1789329840725108
speech	cymothoe	0	-0.382137598007822	0.1789329840725108
speech	detractans	0	-0.382137598007822	0.1789329840725108
speech	semiambustus	0	-0.382137598007822	0.1789329840725108
speech	cyprius	0	-0.382137598007822	0.1789329840725108
speech	cypron	0	-0.382137598007822	0.1789329840725108
speech	uarr	0	-0.382137598007822	0.1789329840725108
speech	detestor	0	-0.382137598007822	0.1789329840725108
speech	durities	0	-0.382137598007822	0.1789329840725108
speech	implero	0	-0.382137598007822	0.1789329840725108
speech	daci	0	-0.382137598007822	0.1789329840725108
speech	inriguus	0	-0.382137598007822	0.1789329840725108
speech	ismarus	0	-0.382137598007822	0.1789329840725108
speech	crete	0	-0.382137598007822	0.1789329840725108
speech	tiresian	0	-0.382137598007822	0.1789329840725108
speech	sicor	0	-0.382137598007822	0.1789329840725108
speech	hippasus	0	-0.382137598007822	0.1789329840725108
speech	acrota	0	-0.382137598007822	0.1789329840725108
speech	sororia	0	-0.382137598007822	0.1789329840725108
speech	tyrrhides	0	-0.382137598007822	0.1789329840725108
speech	deiicio	0	-0.382137598007822	0.1789329840725108
speech	adclinatus	0	-0.382137598007822	0.1789329840725108
speech	deilochus	0	-0.382137598007822	0.1789329840725108
speech	dequestus	0	-0.382137598007822	0.1789329840725108
speech	deiphobius	0	-0.382137598007822	0.1789329840725108
speech	thoon	0	-0.382137598007822	0.1789329840725108
speech	interrumpo	0	-0.382137598007822	0.1789329840725108
speech	interplico	0	-0.382137598007822	0.1789329840725108
speech	hippothous	0	-0.382137598007822	0.1789329840725108
speech	depopulo	0	-0.382137598007822	0.1789329840725108
speech	internecto	0	-0.382137598007822	0.1789329840725108
speech	hippocoon	0	-0.382137598007822	0.1789329840725108
speech	thoraca	0	-0.382137598007822	0.1789329840725108
speech	erepo	0	-0.382137598007822	0.1789329840725108
speech	uaga	0	-0.382137598007822	0.1789329840725108
speech	demoleus	0	-0.382137598007822	0.1789329840725108
speech	siccha	0	-0.382137598007822	0.1789329840725108
speech	deplango	0	-0.382137598007822	0.1789329840725108
speech	emporia	0	-0.382137598007822	0.1789329840725108
speech	toryni	0	-0.382137598007822	0.1789329840725108
speech	insidior	0	-0.382137598007822	0.1789329840725108
speech	degusto	0	-0.382137598007822	0.1789329840725108
speech	desido	0	-0.382137598007822	0.1789329840725108
speech	defundo	0	-0.382137598007822	0.1789329840725108
speech	adfectus	0	-0.382137598007822	0.1789329840725108
speech	isalcus	0	-0.382137598007822	0.1789329840725108
speech	irrumpo	0	-0.382137598007822	0.1789329840725108
speech	hieron	0	-0.382137598007822	0.1789329840725108
speech	iphinous	0	-0.382137598007822	0.1789329840725108
speech	iphinoe	0	-0.382137598007822	0.1789329840725108
speech	iphin	0	-0.382137598007822	0.1789329840725108
speech	iphiclus	0	-0.382137598007822	0.1789329840725108
speech	adesio	0	-0.382137598007822	0.1789329840725108
speech	iole	0	-0.382137598007822	0.1789329840725108
speech	iocus	0	-0.382137598007822	0.1789329840725108
speech	himilcum	0	-0.382137598007822	0.1789329840725108
speech	defendeno	0	-0.382137598007822	0.1789329840725108
speech	inuro	0	-0.382137598007822	0.1789329840725108
speech	desiderium	0	-0.382137598007822	0.1789329840725108
speech	defensus	0	-0.382137598007822	0.1789329840725108
speech	dubitabilis	0	-0.382137598007822	0.1789329840725108
speech	desectus	0	-0.382137598007822	0.1789329840725108
speech	fastigo	0	-0.382137598007822	0.1789329840725108
speech	defletus	0	-0.382137598007822	0.1789329840725108
speech	defugio	0	-0.382137598007822	0.1789329840725108
speech	seriphos	0	-0.382137598007822	0.1789329840725108
speech	seriphus	0	-0.382137598007822	0.1789329840725108
speech	tristissimus	0	-0.382137598007822	0.1789329840725108
speech	himilcus	0	-0.382137598007822	0.1789329840725108
speech	herminius	0	-0.382137598007822	0.1789329840725108
speech	cyllenes	0	-0.382137598007822	0.1789329840725108
speech	cyllaron	0	-0.382137598007822	0.1789329840725108
speech	cris	0	-0.382137598007822	0.1789329840725108
speech	licium	0	-0.382137598007822	0.1789329840725108
speech	helenium	0	-0.382137598007822	0.1789329840725108
speech	cristo	0	-0.382137598007822	0.1789329840725108
speech	libystis	0	-0.382137598007822	0.1789329840725108
speech	ecum	0	-0.382137598007822	0.1789329840725108
speech	critiae	0	-0.382137598007822	0.1789329840725108
speech	scitto	0	-0.382137598007822	0.1789329840725108
speech	epistrophus	0	-0.382137598007822	0.1789329840725108
speech	helenor	0	-0.382137598007822	0.1789329840725108
speech	thymus	0	-0.382137598007822	0.1789329840725108
speech	sthenius	0	-0.382137598007822	0.1789329840725108
speech	leucon	0	-0.382137598007822	0.1789329840725108
speech	scorpius	0	-0.382137598007822	0.1789329840725108
speech	cudo	0	-0.382137598007822	0.1789329840725108
speech	letois	0	-0.382137598007822	0.1789329840725108
speech	cuiue	0	-0.382137598007822	0.1789329840725108
speech	iniecto	0	-0.382137598007822	0.1789329840725108
speech	heliades	0	-0.382137598007822	0.1789329840725108
speech	acherusius	0	-0.382137598007822	0.1789329840725108
speech	spercheis	0	-0.382137598007822	0.1789329840725108
speech	lernaea	0	-0.382137598007822	0.1789329840725108
speech	lepus	0	-0.382137598007822	0.1789329840725108
speech	leonteus	0	-0.382137598007822	0.1789329840725108
speech	leniter	0	-0.382137598007822	0.1789329840725108
speech	achille	0	-0.382137598007822	0.1789329840725108
speech	xi	0	-0.382137598007822	0.1789329840725108
speech	ligamen	0	-0.382137598007822	0.1789329840725108
speech	equito	0	-0.382137598007822	0.1789329840725108
speech	thaumantius	0	-0.382137598007822	0.1789329840725108
speech	scaea	0	-0.382137598007822	0.1789329840725108
speech	locri	0	-0.382137598007822	0.1789329840725108
speech	dorceus	0	-0.382137598007822	0.1789329840725108
speech	stheneleius	0	-0.382137598007822	0.1789329840725108
speech	liternus	0	-0.382137598007822	0.1789329840725108
speech	liris	0	-0.382137598007822	0.1789329840725108
speech	aduecto	0	-0.382137598007822	0.1789329840725108
