idx	token	lemma	dialogism_score
226	et	et	0.15833624089312415
227	apertam	aperio	0.23565133195301186
228	taenaron	taenaron	0.23708696718053723
229	umbris	umbra	0.2101401681347922
230	inde	inde	0.2064228473602847
231	cythera	cythera	0.25998502778597987
232	petit	peto	0.24791473468260355
233	borea	boreas	0.18899319460074357
234	que	que	0.2012336315258229
235	urguente	urguens	0.24215943271608187
236	carinas	carina	0.24213670096131268
237	graia	graia	0.20733366914153245
238	fugit	fugio	0.23805372621094295
239	dictaea	dictaeus	0.23951839795323066
240	legit	lego	0.20372017371834356
241	cedentibus	cedo	0.23539043704319218
242	undis	unda	0.1826751395231377
243	litora	litus	0.22302933788088103
244	tunc	tunc	0.2257129983250269
245	ausum	aurum	0.18100079073088984
246	classi	classis	0.2730065990239795
247	praecludere	praecludo	0.28812308459385233
248	portus	portus	0.21977335917488044
249	inpulit	impello	0.2012597154375802
250	ac	ac	0.15864200912649323
251	saeuas	saeuus	0.2548920237223426
252	meritum	meritum	0.28444966593888715
253	phycunta	phycuntus	0.14830788245777082
254	rapinas	rapina	0.26551222205895175
255	sparsit	spargo	0.19419658861036798
256	et	et	0.15833624089312415
257	hinc	hinc	0.23329927088887015
258	placidis	placidus	0.19499404159514083
259	alto	altus	0.14625150677297483
260	delabitur	delabor	0.21902146924085023
261	auris	auris	0.23147479231888812
262	in	in	0.1978304838181022
263	litus	litus	0.2293528070591831
264	palinure	palinur	0.12400374611909955
265	tuum	tuus	0.5074329229217824
266	neque	neque	0.2829151588008186
267	enim	enim	0.35381180875983953
268	aequore	aequor	0.19835742767261574
269	tantum	tantum	0.31766075887298484
270	ausonio	ausonius	0.3273887043678537
271	monimenta	monimentum	0.26685503275523337
272	tenes	teneo	0.30588822147011585
273	portus	portus	0.21977335917488044
274	que	que	0.2012336315258229
275	quietos	quietus	0.2392880953544651
276	testatur	testor	0.2526845969706857
277	libye	libye	0.20733366914153245
278	phrygio	phrygio	0.1050869555405037
279	placuisse	placeo	0.28894891292274716
280	magistro	magister	0.24746182644456954
281	cum	cum	0.28550000025989547
282	procul	procul	0.2607864745479858
283	ex	ex	0.19918257400950565
284	alto	altum	0.20753264718106723
285	tendentes	tendo	0.21569864661733415
286	uela	uelum	0.2515768701548564
287	carinae	carina	0.23584244644478297
288	ancipites	anceps	0.22489813793308303
289	tenuere	teneo	0.21719044696377846
290	animos	animus	0.2422447953382303
291	sociosne	sociosne	0.12880528110062514
292	malorum	malum	0.2495162465427102
293	an	an	0.39867536446955243
294	ueherent	ueho	0.24733872397527312
295	hostes	hostis	0.23078327434814588
296	praeceps	praeceps	0.19854337492165897
297	facit	facio	0.2536403696778009
298	omne	omnis	0.279253992495763
299	timendum	timeo	0.29436093830511223
300	uictor	uictor	0.23544546989624737
301	et	et	0.15833624089312415
302	in	in	0.1978304838181022
303	nulla	nullus	0.28530592037031244
304	non	non	0.41864799612008574
305	creditur	credo	0.2797679221243843
306	esse	sum	0.4721995529199149
307	carina	carina	0.24216591562308504
308	ast	at	0.1606357004642853
309	illae	ille	0.2347391031076983
310	puppes	puppis	0.20935487843397974
311	luctus	luctus	0.22857013931449682
312	planctus	planctus	0.2260488145201802
313	que	que	0.2012336315258229
314	ferebant	fero	0.23648057502080885
315	et	et	0.15833624089312415
316	mala	malum	0.25114461261946325
317	uel	uel	0.2357473342493982
318	duri	durus	0.23342824925024644
319	lacrimas	lacrima	0.21642052825279104
320	motura	moueo	0.2630050594788913
321	catonis	cato	0.23554938724960434
322	nam	nam	0.33628882326213133
323	postquam	postquam	0.2320209769739487
324	frustra	frustra	0.26239887367452513
325	precibus	prex	0.2186507016161719
326	cornelia	cornelius	0.23739447990069829
327	nautas	nauta	0.2327976198592377
328	priuigni	priuignus	0.2351015833129509
329	que	que	0.2012336315258229
330	fugam	fuga	0.2591218442544247
331	tenuit	teneo	0.22080385792280818
332	ne	ne	0.4182298357594052
333	forte	forte	0.253720252933088
334	repulsus	repello	0.2140678032414997
335	litoribus	litus	0.1927092450840688
336	phariis	pharius	0.19949919044099296
337	remearet	remeo	0.25759962200593367
338	in	in	0.1978304838181022
339	aequora	aequor	0.22235405129112595
340	truncus	truncus	0.20736130671551095
341	ostendit	ostendo	0.2225308107364588
342	que	que	0.2012336315258229
343	rogum	rogus	0.2386925815319514
344	non	non	0.41864799612008574
345	iusti	iustus	0.24879704126573138
346	flamma	flamma	0.19753765800629097
347	sepulchri	sepulchrum	0.25985453682069026
348	ergo	ergo	0.2082319215402339
349	indigna	indignus	0.27149824783412885
350	fui	sum	0.4774062378683298
351	dixit	dico	0.16905737164348394
352	fortuna	fortuna	0.2987094485309642
353	marito	maritus	0.2635563864290816
354	accendisse	accendo	0.2111743683350744
355	rogum	rogus	0.2386925815319514
356	gelidos	gelidus	0.2094293431541205
357	que	que	0.2012336315258229
358	effusa	effundo	0.18713908626383177
359	per	per	0.19585738350308546
360	artus	artus	0.2211648407493434
361	incubuisse	incubo	0.22182223258664666
362	uiro	uir	0.22168527456976403
363	laceros	lacer	0.21223060960200463
364	exurere	exuro	0.286227799509592
365	crines	crinis	0.17989981361452664
366	membra	membrum	0.2161167073166522
367	que	que	0.2012336315258229
368	dispersi	dispergo	0.19493410299628613
369	pelago	pelagus	0.217059705175672
370	conponere	compono	0.29226235507863735
371	magni	magnus	0.24773309791011347
372	uolneribus	uolnus	0.2103875049492258
373	cunctis	cunctus	0.32798460856691125
374	largos	largus	0.20803502542455415
375	infundere	infundo	0.25271645574597007
376	fletus	fletus	0.21617386066549277
377	ossibus	os	0.16674447597579922
378	et	et	0.15833624089312415
379	tepida	tepidus	0.243631569996133
380	uestes	uestis	0.2077048033916012
381	inplere	impleo	0.2269750256471092
382	fauilla	fauilla	0.20865663975654844
383	quidquid	quidquid	0.31944625823902195
384	ab	ab	0.19208305618423893
385	exstincto	exstinctus	0.20981964767811462
386	licuisset	licet	0.3457749102664469
387	tollere	tollo	0.2501897821466136
388	busto	bustum	0.2286286963790729
389	in	in	0.1978304838181022
390	templis	templum	0.22807963357489006
391	sparsura	spargo	0.23879495640413928
392	deum	deus	0.29994909558115235
393	sine	sine	0.2704718843185471
394	funeris	funus	0.2915569470887508
395	ullo	ullus	0.29691571178042614
396	ardet	ardeo	0.1981562189049812
397	honore	honor	0.22545625209809445
398	rogus	rogus	0.23239832701542162
399	manus	manus	0.23383780150513822
400	hoc	hic	0.4324442720018331
401	aegyptia	aegyptius	0.2403841163345338
402	forsan	forsan	0.2975178760234555
403	obtulit	offero	0.21594592465742504
404	officium	officium	0.2879340230296167
405	graue	grauis	0.21289575469312227
406	manibus	manus	0.203517708708326
407	o	o	0.5610938669544605
408	bene	bene	0.28896541355112837
409	nudi	nudus	0.2012488328141681
410	crassorum	crassus	0.24225532086713042
411	cineres	cinis	0.25868902303245955
412	pompeio	pompeius	0.1050869555405037
413	contigit	contingo	0.23704002867043153
414	ignis	ignis	0.23187192093108364
415	inuidia	inuidia	0.23506598711824095
416	maiore	maior	0.21783099802971445
417	deum	deus	0.2919972603260973
418	similisne		0.12911279382078622
419	malorum	malum	0.2495162465427102
420	sors	sors	0.27280003208613224
421	mihi	ego	0.8291840257695525
422	semper	semper	0.3082980463941676
423	erit	sum	0.43508516753887483
424	numquam	numquam	0.31306704929845697
425	dare	do	0.3347008454221613
426	iusta	iustus	0.2633262414629393
427	licebit	licet	0.3490418240355543
428	coniugibus	coniunx	0.28765989247043866
429	numquam	numquam	0.31306704929845697
430	plenas	plenus	0.24113943718230782
431	plangemus	plango	0.3141714836755019
432	ad	ad	0.2070463735264641
433	urnas	urna	0.2566577398319495
434	quid	quis	0.4783020786977808
435	porro	porro	0.29361573576647265
436	tumulis	tumulus	0.26656555787797387
437	opus	opus	0.2391750391356675
438	est	sum	0.4103991028490287
439	aut	aut	0.2796425113942012
440	ulla	ullus	0.3401366386976933
441	requiris	requiro	0.3200740380147641
442	instrumenta	instrumentum	0.2588519265229023
443	dolor	dolor	0.2322480335921584
444	non	non	0.41864799612008574
445	toto	totus	0.23371265276574277
446	in	in	0.1978304838181022
447	pectore	pectus	0.17834214974671095
448	portas	porta	0.22456419460493054
449	inpia	impius	0.2972336849105718
450	pompeium	pompeius	0.13509953561715488
451	non	non	0.41864799612008574
452	imis	imus	0.20754534343625758
453	haeret	haereo	0.18308005367536118
454	imago	imago	0.22961410877567318
455	uisceribus	uiscus	0.2668221842968049
456	quaerat	quaero	0.2773233231305162
457	cineres	cinis	0.25868902303245955
458	uictura	uictura	0.2098203929280818
459	superstes	superstes	0.23726823225452712
460	nunc	nunc	0.38025600229896883
461	tamen	tamen	0.2923938340440465
462	hinc	hinc	0.23329927088887015
463	longe	longe	0.2539216207916641
464	qui	qui	0.40178000734467567
465	fulget	fulgeo	0.2067374272386301
466	luce	lux	0.22872489463163478
467	maligna	malignus	0.21857093507061592
468	ignis	ignis	0.23187192093108364
469	adhuc	adhuc	0.2728667279190589
470	aliquid	aliquis	0.36637065249254835
471	phario	pharius	0.22535447563821304
472	de	de	0.21528495638144768
473	litore	litus	0.19903271426237085
474	surgens	surgo	0.22716227326273997
475	ostendit	ostendo	0.2225308107364588
476	mihi	ego	0.8291840257695525
477	magne	magnus	0.28590078026022125
478	tui	tu	0.6476405995019823
479	iam	iam	0.2423169147710674
480	flamma	flamma	0.2215634962865735
481	resedit	resideo	0.21388155015825755
482	pompeium	pompeius	0.13509953561715488
483	que	que	0.2012336315258229
484	ferens	fero	0.2525642476754648
485	uanescit	uanesco	0.22622062580172514
486	solis	sol	0.22789764419002917
487	ad	ad	0.2070463735264641
488	ortus	ortus	0.21617386066549277
489	fumus	fumus	0.22671480255925358
490	et	et	0.15833624089312415
491	inuisi	inuiso	0.2153167837313842
492	tendunt	tendo	0.21688417704044416
493	mihi	ego	0.8291840257695525
494	carbasa	carbasa	0.2304034916374887
495	uenti	uentus	0.19918695272074968
496	linquere	linquo	0.2686169409171773
497	siqua	siquis	0.2723108535807196
498	fides	fides	0.2833496741662146
499	pelusia	pelusius	0.14830788245777082
500	litora	litus	0.22302933788088103
501	nolo	nolo	0.33580991346595457
502	non	non	0.41864799612008574
503	mihi	ego	0.8291840257695525
504	nunc	nunc	0.38025600229896883
505	tellus	tellus	0.2505410725382413
506	pompeio	pompeius	0.15589949243902312
507	siqua	siquis	0.27593148414622043
508	triumphos	triumphus	0.2602848697638894
509	uicta	uinco	0.2787878206654788
510	dedit	do	0.28479481937201434
511	non	non	0.41864799612008574
512	alta	alo	0.21440924183761487
513	terens	tero	0.24073403306709143
514	capitolia	capitolium	0.2606729409875487
515	currus	currus	0.1801422469511988
516	gratior	gratus	0.23441835968839325
517	elapsus	elabor	0.21956498153144244
518	felix	felix	0.28482979070436376
519	de	de	0.21528495638144768
520	pectore	pectus	0.17834214974671095
521	magnus	magnus	0.2540565670884155
522	hunc	hic	0.41321996870307615
523	uolumus	uolo	0.3199894277360952
524	quem	qui	0.40807426186120543
525	nilus	nilus	0.223479456227198
526	habet	habeo	0.2882137826931031
527	terrae	terra	0.2918653792796842
528	que	que	0.2012336315258229
529	nocenti	noceo	0.2736265548463555
530	non	non	0.41864799612008574
531	haerere	haereo	0.21933028760677192
532	queror	queror	0.3145844829806623
533	crimen	crimen	0.2776682455364501
534	commendat	commendo	0.2346636552240982
535	harenas	harena	0.2364641864720739
536	tu	tu	0.8062833186954053
537	pete	peto	0.35868410837438747
538	bellorum	bellum	0.2856835520276806
539	casus	casus	0.2611246674759334
540	et	et	0.15833624089312415
541	signa	signum	0.23320731485829266
542	per	per	0.19585738350308546
543	orbem	orbis	0.23072086394054897
544	sexte	sextus	0.2503401806052125
545	paterna	paternus	0.26611408638660594
546	moue	moueo	0.344900789247355
547	namque	namque	0.33913627385709744
548	haec	hic	0.42612080282353104
549	mandata	mandatum	0.2628559233482497
550	reliquit	relinquo	0.22822620627298035
551	pompeius	pompeius	0.12880528110062514
552	uobis	uos	0.5736208220087495
553	in	in	0.1978304838181022
554	nostra	noster	0.48070360328855755
555	condita	condo	0.2062427122765264
556	cura	cura	0.23098393825137947
557	me	ego	0.8083840689476842
558	cum	cum	0.2052975334096333
559	fatalis	fatalis	0.2414062685053579
560	leto	letum	0.2350357961768667
561	damnauerit	damno	0.2507168014635449
562	hora	hora	0.24665204598315477
563	excipite	excipio	0.3262003745809616
564	o	o	0.5610938669544605
565	nati	natis	0.23103058735016493
566	bellum	bellum	0.29363538728273564
567	ciuile	ciuilis	0.2656114316579526
568	nec	neque	0.2829151588008186
569	umquam	umquam	0.3150280631168124
570	dum	dum	0.32876745542494623
571	terris	terra	0.23442186048270164
572	aliquis	aliquis	0.3408520946772617
573	nostra	noster	0.48070360328855755
574	de	de	0.21528495638144768
575	stirpe	stirpes	0.24611796359558374
576	manebit	maneo	0.3209827716035121
577	caesaribus	caesar	0.2648845013348513
578	regnare	regno	0.28330006489413995
579	uacet	uaco	0.2650760029825337
580	uel	uel	0.2357473342493982
581	sceptra	sceptrum	0.27089352962862573
582	uel	uel	0.2357473342493982
583	urbes	urbs	0.26698261060205447
584	libertate	libertas	0.2216093076725699
585	sua	suus	0.19894501288243066
586	ualidas	ualidus	0.20766240040787748
587	inpellite	impello	0.3220714702890706
588	fama	fama	0.25860363284845517
589	nominis	nomen	0.2608349955824445
590	has	hic	0.42247095759625786
591	uobis	uos	0.5736208220087495
592	partes	pars	0.17729997834197073
593	haec	hic	0.42612080282353104
594	arma	arma	0.24886190800705116
595	relinquo	relinquo	0.3129724776698537
596	inueniet	inuenio	0.2587595808716125
597	classes	classis	0.2458831730238092
598	quisquis	quisquis	0.32735041254482855
599	pompeius	pompeius	0.12911279382078622
600	in	in	0.1978304838181022
601	undas	unda	0.21299523231994993
602	uenerit	uenio	0.2835652982400275
603	et	et	0.15833624089312415
604	noster	noster	0.4891549834973563
605	nullis	nullus	0.2789824511920104
606	non	non	0.41864799612008574
607	gentibus	gens	0.3293640059184729
608	heres	heres	0.23069893087398158
609	bella	bellum	0.2873119181044336
610	dabit	do	0.3196100955106187
611	tantum	tantum	0.31766075887298484
612	indomitos	indomitus	0.21880463845488776
613	memores	memor	0.24685304099788521
614	que	que	0.2012336315258229
615	paterni	paternus	0.27080918948815497
616	iuris	ius	0.28548886631360826
617	habete	habeo	0.3953697454258573
618	animos	animus	0.2422447953382303
619	uni	unus	0.30898492576877856
620	parere	paro	0.30782239602214195
621	decebit	decet	0.29268644130012755
622	si	si	0.5027294574644618
623	faciet	facio	0.27479985369766896
624	partes	pars	0.17729997834197073
625	pro	pro	0.2911763213301979
626	libertate	libertas	0.2216093076725699
627	catoni	cato	0.2579777101482256
628	exsolui	exsoluo	0.3032767269541493
629	tibi	tu	0.8015333168619974
630	magne	magnus	0.28590078026022125
631	fidem	fides	0.28964392868274424
632	mandata	mandatum	0.2628559233482497
633	peregi	perago	0.2840980496404685
634	insidiae	insidiae	0.22759314553191168
635	ualuere	ualeo	0.2579019377596944
636	tuae	tuus	0.49116535399967753
637	decepta	decipio	0.24176716035172205
638	que	que	0.2012336315258229
639	uixi	uiuo	0.30997156300192036
640	ne	ne	0.4182298357594052
641	mihi	ego	0.8291840257695525
642	commissas	committo	0.24165540610375685
643	auferrem	aufero	0.30902230790509416
644	perfida	perfidus	0.2659338631109968
645	uoces	uox	0.19696498843218385
646	iam	iam	0.2423169147710674
647	nunc	nunc	0.38025600229896883
648	te	tu	0.7807333600401292
649	per	per	0.19585738350308546
650	inane	inanis	0.27128613248683675
651	chaos	chaos	0.26892629121992173
652	per	per	0.19585738350308546
653	tartara	tartarus	0.2588519265229023
654	coniunx	coniunx	0.31430782155363224
655	si	si	0.5027294574644618
656	sunt	sum	0.4061834567301607
657	ulla	ullus	0.3401366386976933
658	sequar	sequor	0.3390647380230054
659	quam	quam	0.3311780972189745
660	longo	longus	0.21282720173998076
661	tradita	trado	0.22560821676814877
662	leto	letum	0.2861558457955472
663	incertum	incertus	0.23656456545776297
664	est	sum	0.4103991028490287
665	poenas	poena	0.29780941020377993
666	animae	anima	0.29600031478493816
667	uiuacis	uiuax	0.24555474617369877
668	ab	ab	0.19208305618423893
669	ipsa	ipse	0.26644197933656716
670	ante	ante	0.22209604880761186
671	feram	ferus	0.3516313086652079
672	potuit	possum	0.30514181297765275
673	cernens	cerno	0.2859294786519234
674	tua	tuus	0.5011094537434804
675	funera	funus	0.2868618439872017
676	magne	magnus	0.28590078026022125
677	non	non	0.41864799612008574
678	fugere	fugio	0.27430396014235364
679	in	in	0.1978304838181022
680	mortem	mors	0.294887671102794
681	planctu	planctus	0.20205219090166998
682	contusa	contundo	0.21549653330474927
683	peribit	pereo	0.27474158462819165
684	effluet	effluo	0.23774456088160406
685	in	in	0.1978304838181022
686	lacrimas	lacrima	0.21642052825279104
687	numquam	numquam	0.31306704929845697
688	ueniemus	uenio	0.35853925343013304
689	ad	ad	0.2070463735264641
690	enses	ensis	0.18935821157836374
691	aut	aut	0.2796425113942012
692	laqueos	laqueus	0.23526479712276083
693	aut	aut	0.2796425113942012
694	praecipites	praeceps	0.19851416025988666
695	per	per	0.19585738350308546
696	inania	inanis	0.2652701760286958
697	iactus	iactus	0.20591317551448457
698	turpe	turpis	0.28246866606703736
699	mori	morior	0.2777222403295279
700	post	post	0.23400430681384726
701	te	tu	0.7807333600401292
702	solo	solus	0.2999353324217273
703	non	non	0.41864799612008574
704	posse	possum	0.3550478390277997
705	dolore	dolor	0.20822219531187586
706	sic	sic	0.21619464466528485
707	ubi	ubi	0.27559131882881843
708	fata	fatum	0.3082749818072536
709	caput	caput	0.2474480722258332
710	ferali	feralis	0.21351831272629804
711	obduxit	obduco	0.2269951676839837
712	amictu	amictus	0.1847408713446137
713	decreuit	decerno	0.22774291690154197
714	que	que	0.2012336315258229
715	pati	patior	0.28727162665426775
716	tenebras	tenebra	0.24747711850828624
717	puppis	puppis	0.21564913295050944
718	que	que	0.2012336315258229
719	cauernis	cauerna	0.21813253358376394
720	delituit	delitesco	0.23870363026060443
721	saeuum	saeuus	0.2456410348291609
722	que	que	0.2012336315258229
723	arte	ars	0.22079133411834723
724	conplexa	complexo	0.1996205427078643
725	dolorem	dolor	0.2385422881086881
726	perfruitur	perfruor	0.13190128998192857
727	lacrimis	lacrima	0.18610043545597882
728	et	et	0.15833624089312415
729	amat	amo	0.24227159358076716
730	pro	pro	0.2911763213301979
731	coniuge	coniunx	0.258437770101544
732	luctum	luctus	0.23486439383102659
733	illam	ille	0.24735682680253004
734	non	non	0.41864799612008574
735	fluctus	fluctus	0.1966513783683997
736	stridens	strido	0.2032724939773841
737	que	que	0.2012336315258229
738	rudentibus	rudeo	0.267510708636729
739	eurus	eurus	0.23249296453894297
740	mouit	moueo	0.22047562343683486
741	et	et	0.15833624089312415
742	exurgens	exurgeo	0.22827583135078805
743	ad	ad	0.2070463735264641
744	summa	superus	0.24301897534594172
745	pericula	periculum	0.27797097373961205
746	clamor	clamor	0.16642210364785828
747	uota	uotum	0.2692803291937341
748	que	que	0.2012336315258229
749	sollicitis	sollicitus	0.23581900563368763
750	faciens	facio	0.25245483925469087
751	contraria	contrarius	0.25076604179801887
752	nautis	nauta	0.25359757668110594
753	conposita	compositus	0.24126813584077467
754	in	in	0.1978304838181022
755	mortem	mors	0.294887671102794
756	iacuit	iaceo	0.24172970613889827
757	fauit	faueo	0.2227055239091006
758	que	que	0.2012336315258229
759	procellis	procella	0.2067653258676769
760	prima	primus	0.21846343140388003
761	ratem	ratis	0.2384532710789946
762	cypros	cyper	0.12877606643885284
763	spumantibus	spumo	0.21821707101945406
764	accipit	accipio	0.2536784825953948
765	undis	unda	0.1826751395231377
766	inde	inde	0.2064228473602847
767	tenens	teneo	0.23327411961843442
768	pelagus	pelagus	0.24737979797248427
769	sed	sed	0.22991636605070076
770	iam	iam	0.2423169147710674
771	moderatior	moderatus	0.23505554875328016
772	eurus	eurus	0.23249296453894297
773	in	in	0.1978304838181022
774	libycas	libycus	0.2550758388698048
775	egit	ago	0.27381956517215444
776	sedes	sedes	0.26886391446904345
777	et	et	0.15833624089312415
778	castra	castra	0.2092836132426163
779	catonis	cato	0.23554938724960434
780	tristis	tristis	0.22288632295225536
781	ut	ut	0.27774099822990284
782	in	in	0.1978304838181022
783	multo	multus	0.24312500333218684
784	mens	mens	0.2575436085491737
785	est	sum	0.4103991028490287
786	praesaga	praesagus	0.24057056909854369
787	timore	timor	0.21802153258486034
788	aspexit	aspicio	0.2819756019273705
789	patrios	patrius	0.2319063835510452
790	comites	comes	0.2162943000632241
791	a	ab	0.19208305618423893
792	litore	litus	0.19903271426237085
793	magnus	magnus	0.2540565670884155
794	et	et	0.15833624089312415
795	fratrem	frater	0.2508900592785283
796	medias	medius	0.18756281496096627
797	praeceps	praeceps	0.19854337492165897
798	tunc	tunc	0.2257129983250269
799	fertur	fero	0.24889693431503368
800	in	in	0.1978304838181022
801	undas	unda	0.21299523231994993
802	dic	dico	0.29348253745400416
803	ubi	ubi	0.23809223003318064
804	sit	sum	0.4422705569945694
805	germane	germanus	0.30544324759137254
806	parens	parens	0.2884541349119779
807	stat	sto	0.22045097132213676
808	summa	summa	0.2385621988164223
809	caput	caput	0.2474480722258332
810	que	que	0.2012336315258229
811	orbis	orbis	0.22909249786379593
812	an	an	0.39867536446955243
813	occidimus	occido	0.3148967127599815
814	romana	romanus	0.21658958059190397
815	que	que	0.2012336315258229
816	magnus	magnus	0.2540565670884155
817	ad	ad	0.2070463735264641
818	umbras	umbra	0.24046026093160444
819	abstulit	aufero	0.21061343935935078
820	haec	hic	0.42250017225803016
821	fatur	for	0.1919115683810967
822	quem	qui	0.40807426186120543
823	contra	contra	0.19925112422853195
824	talia	talis	0.26492147779782893
825	frater	frater	0.2445958047619986
826	o	o	0.5610938669544605
827	felix	felix	0.3166740038761695
828	quem	qui	0.40807426186120543
829	sors	sors	0.27280003208613224
830	alias	alius	0.2896885821105678
831	dispersit	dispergo	0.20458588816196704
832	in	in	0.1978304838181022
833	oras	ora	0.250009680399889
834	quique	quisque	0.30733091132860113
835	nefas	nefas	0.25702722172592724
836	audis	audio	0.3166272392226099
837	oculos	oculus	0.1953018476080902
838	germane	germanus	0.30544324759137254
839	nocentis	noceo	0.24650312884618525
840	spectato	specto	0.214206705115522
841	genitore	genitor	0.23933473156376067
842	fero	ferus	0.22771416714223663
843	non	non	0.41864799612008574
844	caesaris	caesar	0.24877964761453203
845	armis	arma	0.2185418152102389
846	occubuit	occubo	0.21016415592614568
847	digno	dignus	0.2667029340581899
848	que	que	0.2012336315258229
849	perit	pereo	0.2399263084895873
850	auctore	auctor	0.22077498927803535
851	ruinae	ruina	0.2534581206565235
852	rege	rex	0.20065282645624796
853	sub	sub	0.2257075636269553
854	inpuro	impurus	0.1050869555405037
855	nilotica	niloticus	0.2410151104661991
856	rura	rus	0.2276187193805721
857	tenente	teneo	0.22844475949912085
858	hospitii	hospitium	0.27322965909933294
859	fretus	fretus	0.22852189400208
860	superis	superus	0.24428711614889198
861	et	et	0.15833624089312415
862	munere	munus	0.24738033881830634
863	tanto	tantus	0.3365955542678407
864	in	in	0.1978304838181022
865	proauos	proauus	0.2425639637520429
866	cecidit	cado	0.21344457165308894
867	donati	dono	0.21833824764991577
868	uictima	uictima	0.2328442120930171
869	regni	regnum	0.323412317278416
870	uidi	uideo	0.3115140145587957
871	ego	ego	0.8020898144311546
872	magnanimi	magnanimus	0.2257256855559287
873	lacerantes	lacero	0.2396292010100433
874	pectora	pectus	0.20233877336522116
875	patris	pater	0.2703324080378013
876	nec	neque	0.2829151588008186
877	credens	credo	0.2834352354848155
878	pharium	pharius	0.23614275241610727
879	tantum	tantum	0.32340592021506676
880	potuisse	possum	0.3311502028200113
881	tyrannum	tyrannus	0.22764573330001367
882	litore	litus	0.19903271426237085
883	niliaco	niliacus	0.3204643844342347
884	socerum	socer	0.28050767123417775
885	iam	iam	0.2423169147710674
886	stare	sto	0.25670120525354745
887	putaui	puto	0.30739324944437485
888	sed	sed	0.22991636605070076
889	me	ego	0.8083840689476842
890	nec	neque	0.2829151588008186
891	sanguis	sanguis	0.25730496934820674
892	nec	neque	0.2829151588008186
893	tantum	tantum	0.31766075887298484
894	uolnera	uolnero	0.24070759774603806
895	nostri	noster	0.48283151431905424
896	adfecere	adficio	0.20252127848648382
897	senis	senex	0.21976055161623625
898	quantum	quantum	0.35466394972641835
899	gestata	gesto	0.21894062922678476
900	per	per	0.19585738350308546
901	urbem	urbs	0.27330607978035654
902	ora	os	0.19706456877261144
903	ducis	dux	0.23496770228391017
904	quae	qui	0.4173544654161595
905	transfixo	transfigo	0.2015172149913516
906	sublimia	sublimis	0.23536422009892102
907	pilo	pilo	0.22836140675020128
908	uidimus	uideo	0.30790060359976595
909	haec	hic	0.42250017225803016
910	fama	fama	0.25860363284845517
911	est	sum	0.4103991028490287
912	oculis	oculus	0.16498175481127791
913	uictoris	uictor	0.2401113583360241
914	iniqui	iniquus	0.24366464389941606
915	seruari	seruo	0.27477629665639314
916	sceleris	scelus	0.2877048484600112
917	que	que	0.2012336315258229
918	fidem	fides	0.28964392868274424
919	quaesisse	quaero	0.26235753158653224
920	tyrannum	tyrannus	0.22764573330001367
921	nam	nam	0.33628882326213133
922	corpus	corpus	0.23636179095061682
923	phariaene	phariaene	0.12248181192232309
924	canes	canis	0.20228363595410848
925	auidae	auidus	0.20844792304898402
926	que	que	0.2012336315258229
927	uolucres	uolucer	0.21952275040226077
928	distulerint	distulesco	0.14680331995530999
929	an	an	0.39867536446955243
930	furtiuus	furtiuus	0.23300961985803642
931	quem	qui	0.40807426186120543
932	uidimus	uideo	0.30790060359976595
933	ignis	ignis	0.23187192093108364
934	soluerit	soleo	0.2454921180080693
935	ignoro	ignoro	0.29870701875887185
936	quaecumque	quicumque	0.3532658404546729
937	iniuria	iniuria	0.2679293419760788
938	fati	fatum	0.3129700849088026
939	abstulit	aufero	0.21061343935935078
940	hos	hic	0.40689649952477414
941	artus	artus	0.2211648407493434
942	superis	superus	0.24428711614889198
943	haec	hic	0.42612080282353104
944	crimina	crimen	0.271344776358148
945	dono	donum	0.2874861565994026
946	seruata	seruo	0.2224950129014785
947	de	de	0.21528495638144768
948	parte	pars	0.15330335472346054
949	queror	queror	0.3145844829806623
950	cum	cum	0.28550000025989547
951	talia	talis	0.26492147779782893
952	magnus	magnus	0.2540565670884155
953	audisset	audio	0.26309123804479917
954	non	non	0.41864799612008574
955	in	in	0.1978304838181022
956	gemitus	gemitus	0.18009643878291773
957	lacrimas	lacrima	0.21642052825279104
958	que	que	0.2012336315258229
959	dolorem	dolor	0.2385422881086881
960	effudit	effundo	0.18427777014392077
961	iusta	iustus	0.23567977261715597
962	que	que	0.2012336315258229
963	furens	furo	0.20289967326582417
964	pietate	pietas	0.25664606433540205
965	profatur	profor	0.20370860293468207
966	praecipitate	praecipito	0.20528026361473323
967	rates	ratis	0.2258355473841629
968	e	ex	0.19918257400950565
969	sicco	siccus	0.20163831736354232
970	litore	litus	0.19903271426237085
971	nautae	nauta	0.22650336534270793
972	classis	classis	0.24591238768558152
973	in	in	0.1978304838181022
974	aduersos	aduerto	0.21397141898431776
975	erumpat	erumpo	0.24856868198019538
976	remige	remex	0.17500803816315452
977	uentos	uentus	0.20548120723727942
978	ite	eo	0.3698773803317922
979	duces	dux	0.2302725991823612
980	mecum	mecus	0.34054638939374504
981	nusquam	nusquam	0.26903892248879585
982	ciuilibus	ciuilis	0.22896786968283828
983	armis	arma	0.2185418152102389
984	tanta	tantus	0.35697154732085
985	fuit	sum	0.39446734537716976
986	merces	merces	0.2750605709672865
987	inhumatos	inhumatus	0.2671646463119458
988	condere	condo	0.2670164726526381
989	manes	maneo	0.3074196783285108
990	sanguine	sanguis	0.2332791310679242
991	semiuiri	semiuir	0.24541571751863178
992	magnum	magnus	0.2603508216049452
